signature,count
ABCDEBF,5256
ABCDBCE,1952
ABCDECF,1584
ABCDBEF,1584
ABCDACE,360
ABCADBE,360
ABCDEBC,360
ABCDEBD,360
ABCADCE,360
ABCDEBA,360
ABCDABE,360
ABCDBEC,360
ABCDBED,360
ABCDBCD,256
ABCABCD,256
ABCDAEF,132
ABCDEFC,132
ABCDECD,88
ABCDBAE,88
ABCDECB,88
ABCABDE,88
ABCDABC,48
ABCDAEC,48
ABCABDC,24
ABCABDA,24
ABCDACD,24
ABCADBC,24
ABCDBAC,24
ABCADBA,24
ABCDBAD,24
ABCADCA,24
ABCABCA,24
ABCDABD,24
ABCADCB,24
ABCDACB,24
ABCDBCA,24
