signature,count
"""ABCDEF""",92808
"""ABCDBE""",20392
"""ABCDAE""",3650
"""ABCDEB""",3650
"""ABCDEC""",2242
"""ABCADE""",2242
"""ABCDBA""",1586
"""ABCABD""",1586
"""ABCDBC""",1586
"""ABCDEA""",960
"""ABCDAB""",896
"""ABCDAC""",560
"""ABCADB""",560
"""ABCADC""",560
"""ABCABC""",396
"""AB""",187
"""ABC""",146
"""ABCD""",64
"""ABCDE""",24
